z,H_z_km_s_Mpc,E_z,q_z
4.23,426.8637963191246,6.3504388157803655,0.4738399714161625
4.24,428.06732566158246,6.368343682668072,0.4739925930841764
4.25,429.27206844675493,6.386266601903581,0.47414409579580763
4.26,430.47802324427283,6.404207552207337,0.4742944897723338
4.2700000000000005,431.6851886296377,6.422166512387124,0.47444378512450625
4.28,432.8935631841772,6.440143461337398,0.4745919918544952
4.29,434.10314549500663,6.4581383780387185,0.4747391198569364
4.3,435.3139341549855,6.476151241557105,0.4748851789193622
4.3100000000000005,436.5259277626786,6.494182031043449,0.47503017872472997
4.32,437.73912492231415,6.512230725732901,0.475174128853048
4.33,438.953524243745,6.530297304944285,0.47531703878057785
4.34,440.1691243424086,6.548381748079511,0.47545891788355554
4.3500000000000005,441.3859238392885,6.566484034622995,0.4755997754364616
4.36,442.60392136087444,6.584604144141069,0.4757396206184741
4.37,443.82311553912496,6.602742056281427,0.47587846250807164
4.38,445.0435050114292,6.620897750772548,0.4760163100879493
4.39,446.26508842056893,6.639071207423144,0.47615317224659903
4.4,447.48786441468155,6.657262406121597,0.47628905777835384
4.41,448.7118316472225,6.6754713268354084,0.47642397538494485
4.42,449.93698877692987,6.693697949610668,0.4765579336745964
4.43,451.1633344677873,6.711942254571503,0.4766909411675657
4.44,452.390867388988,6.730204221919545,0.476823006292143
4.45,453.6195862148995,6.748483831933403,0.47695413738987624
4.46,454.8494896250283,6.7667810649681375,0.47708434271400857
4.47,456.080576303985,6.785095901454745,0.4772136304325407
4.48,457.3128449414502,6.803428321899642,0.4773420086260127
4.49,458.54629423213896,6.821778306884152,0.4774694852936636
4.5,459.780922875768,6.840145837064,0.47759606834901547
4.51,461.01672957702226,6.858530893168827,0.4777217656244659
4.5200000000000005,462.2537130455204,6.876933456001671,0.4778465848702673
4.53,463.4918719957822,6.895353506438487,0.47797053375850296
4.54,464.73120514719756,6.913791025427676,0.4780936198792154
4.55,465.9717112239912,6.932245993989573,0.47821585074530604
4.5600000000000005,467.213388955193,6.950718393215999,0.47833723379178106
4.57,468.4562370746047,6.969208204269759,0.47845777637844944
