ell,TT_total_muK2,EE_total_muK2,BB_total_muK2,TE_total_muK2,TT_unlensed_scalar_muK2,EE_unlensed_scalar_muK2,TE_unlensed_scalar_muK2,cl_phiphi,cl_phit_muK,cl_phie_muK
259,1.380302127791905,0.00024625450766197843,1.9905720673582465e-10,0.00995837206978337,1.380302840627173,0.00024625230019971743,0.009958361935925399,8.181405486505647e-22,4.328267170718205e-12,2.9188489098763934e-14
260,1.3672434070270707,0.0002519696179134711,2.0191753505638052e-10,0.0101157176341173,1.3672441236739743,0.0002519673811628311,0.010115708082786992,7.863310282006193e-22,4.209862626820613e-12,2.9440694679156916e-14
261,1.3542891579714664,0.0002577926838296482,2.048032684082446e-10,0.01027051436678375,1.354289877538353,0.00025779041837506,0.010270505392438107,7.55776090953039e-22,4.094761469354768e-12,2.96732441075101e-14
262,1.3414396820907515,0.00026372479715682483,2.077116273942156e-10,0.01042267153927519,1.3414404036717456,0.00026372250361354023,0.010422663135744078,7.264283292867709e-22,3.982870687139374e-12,2.988683653357402e-14
263,1.3286939092095618,0.00026976699790105276,2.106398222912288e-10,0.010572236057249704,1.3286946318913868,0.00026976467691306827,0.010572228217807688,6.982413759282377e-22,3.874097123901361e-12,3.008212830679271e-14
264,1.3160507834819133,0.00027591960882032625,2.135850601964665e-10,0.010719120433365073,1.3160515063506877,0.00027591726105814145,0.01071911315080704,6.711710829127095e-22,3.7683540309958826e-12,3.0259783208733646e-14
265,1.3035086010237347,0.00028218226209394845,2.1654455247841997e-10,0.010863438892449711,1.303509323171684,0.0002821798882521673,0.010863432159169665,6.451747500216774e-22,3.665553967701754e-12,3.042041987915383e-14
266,1.29106634882606,0.00028855523944112244,2.1951552259145779e-10,0.011005039820661804,1.2910670693580932,0.00028855284023591017,0.011005033628734314,6.202113159801771e-22,3.565614223076753e-12,3.056465525917318e-14
267,1.2787236794522832,0.00029503814345107466,2.2249521426831885e-10,0.011143907013813585,1.2787243974923783,0.0002950357196174828,0.011143901355077201,5.962410034961099e-22,3.4684535644423197e-12,3.0693080186117734e-14
268,1.2664789443209472,0.0003016312175887619,2.2548090013706208e-10,0.011280154685611998,1.2664796590182994,0.00030162876987793654,0.01128014955175405,5.732257118749813e-22,3.373992682626334e-12,3.080626347628505e-14
269,1.2543305272378187,0.00030833467994546864,2.2846989075457524e-10,0.01141363706808531,1.254331237772699,0.00030833220912175645,0.011413632450727428,5.511285302456213e-22,3.2821549537652144e-12,3.090475977636852e-14
270,1.2422774815318065,0.0003151474483481538,2.314595440769596e-10,0.011544468278016652,1.2422781871210906,0.000315144955186125,0.011544464168800337,5.2991428865258015e-22,3.1928663149633057e-12,3.0989110193707974e-14
271,1.2303201390688188,0.00032206972086427785,2.344472753506632e-10,0.011672506249907047,1.2303208389711413,0.0003220672061456826,0.011672502640578647,5.095485897024175e-22,3.1060536738516845e-12,3.1059828153199844e-14
272,1.2184562923666291,0.0003291010435444406,2.3743056740229185e-10,0.011797864930198826,1.2184569858871264,0.0003290985080551193,0.01179786181269322,4.899986687678246e-22,3.0216475051133207e-12,3.111742562727483e-14
273,1.2066869028528489,0.0003362390862392396,2.4040698130777647e-10,0.01192046819746251,1.2066875893474598,0.00033623653076600765,0.011920465563984876,4.71232998665714e-22,2.939579497526911e-12,3.1162391614982704e-14
274,1.1950097919644391,0.00034348466634824055,2.433741673751107e-10,0.012040428398928953,1.19501047084373,0.00034348209167576826,0.012040426242033924,4.532205928825915e-22,2.8597822550851936e-12,3.11951888651005e-14
275,1.1834246741566916,0.00035083610096148287,2.463298764072089e-10,0.012157609086231511,1.1834253448891794,0.00035083350786919336,0.012157607398899133,4.359324193341042e-22,2.7821930054162926e-12,3.1216295024054297e-14
276,1.1719318681399178,0.00035829295989038356,2.4927197116355764e-10,0.012272122365245157,1.1719325302548773,0.0003582903491493906,0.012272121140952977,4.1934001442454013e-22,2.7067477228489025e-12,3.122614024539019e-14
277,1.1605298507993094,0.0003658542027287494,2.521984379492251e-10,0.012383895717412712,1.1605305038890392,0.00036585157509885877,0.012383894950203455,4.0341596378749496e-22,2.6333858490866023e-12,3.122515940148069e-14
278,1.1492177301680309,0.0003735188025952235,2.551073982339349e-10,0.012492919292161914,1.149218373889574,0.00037351615882202054,0.012492918976706149,3.8813409249341374e-22,2.562048196987011e-12,3.1213770325155026e-14
279,1.137995223276642,0.000381284550993389,2.5799712021721166e-10,0.01259930343349341,1.137995857352948,0.0003812818918054366,0.012599303565146673,3.734689417409232e-22,2.4926775344241414e-12,3.119238162117987e-14
280,1.1268620414986086,0.00038914987975077433,2.6086603021806916e-10,0.01270297780049338,1.1268626657191398,0.0003891472058569429,0.012702978375347323,3.5939603280363523e-22,2.4252173449304864e-12,3.116137826940778e-14
281,1.1158167128187282,0.000397114427871738,2.637127237870333e-10,0.012803992247784047,1.1158173270395098,0.0003971117399586918,0.012803993262711089,3.458919877130461e-22,2.3596138574940076e-12,3.1121147903497755e-14
282,1.104858963079846,0.0004051754902369546,2.665359764141474e-10,0.01290233714411461,1.1048595672229669,0.00040517278896681585,0.012902338596805743,3.3293394556326555e-22,2.295813939355154e-12,3.1072055301091423e-14
283,1.093988512729771,0.0004133321652790859,2.6933475371021504e-10,0.012998003526625175,1.093989106782348,0.0004133294512872974,0.012998005415620562,3.205001617321407e-22,2.2337662254522024e-12,3.101445753814965e-14
284,1.0832039237875024,0.00042158298578583126,2.721082209351742e-10,0.013090983079780507,1.0832045078001225,0.0004215802596792397,0.013090985404492576,3.0856941464998074e-22,2.17342077969989e-12,3.0948700641342026e-14
285,1.0725049308696317,0.00042992593889877475,2.748557517428502e-10,0.01318132537626129,1.0725055049542918,0.0004299232012539524,0.013181328136990075,2.971215888202664e-22,2.1147293039666067e-12,3.08751235888669e-14
286,1.0618906948156295,0.00043835962272846155,2.7757693601203065e-10,0.013269078999700958,1.061891259143199,0.0004383568740902851,0.013269082197641544,2.861370104796635e-22,2.0576440877325796e-12,3.0794043984147106e-14
287,1.0513615166976555,0.00044688096693068746,2.8027158663913245e-10,0.013354235099631798,1.0513620714948868,0.0004468782078111896,0.013354238736873704,2.7559683229180012e-22,2.002119731437759e-12,3.0705784010750437e-14
288,1.0409159947367654,0.00045548921613925873,2.8293974516638816e-10,0.013436729367157707,1.0409165402828848,0.0004554864470167684,0.013436733446676187,2.6548286236551887e-22,1.9481108975907702e-12,3.061063786102504e-14
289,1.0305533105463642,0.0004641819525789301,2.855816861268709e-10,0.013516722398909869,1.030553847169277,0.00046417917389751244,0.013516726924549131,2.5577766634530194e-22,1.8955751308028403e-12,3.05089157356102e-14
290,1.0202737624885114,0.00047295736565746826,2.881979199905809e-10,0.01359409421926297,1.0202742905606557,0.00047295457782667636,0.013594099195711367,2.4646440985210915e-22,1.844469542585825e-12,3.040089323259452e-14
291,1.0100765304889403,0.0004818147810237927,2.907891946174622e-10,0.013668948206158842,1.010077050422832,0.0004818119844187382,0.013668953638916199,2.375267854729607e-22,1.7947537568193116e-12,3.0286858763602696e-14
292,0.9999602596735472,0.0004907453481344914,2.933564951099626e-10,0.01374127617581294,0.9999607719170527,0.0004907425430962412,0.01374128207115018,2.2894911471086927e-22,1.7463870068533795e-12,3.0167066909242617e-14
293,0.9899247042180894,0.0004997556168929863,2.9590104199449527e-10,0.01381112470018297,0.9899252092494749,0.0004997528037292881,0.013811131065094339,2.207163993734014e-22,1.6993311245956729e-12,3.0041789060562976e-14
294,0.9799696137671701,0.0005088411864678449,2.9842428765324153e-10,0.013878431807905019,0.9799701120899655,0.0005088383654541825,0.013878438650053207,2.1281405520270362e-22,1.6535481557497067e-12,2.991127413457214e-14
295,0.9700936646173293,0.00051799241888245,3.009279109556347e-10,0.013943297897287918,0.9700941567550561,0.0005179895902634274,0.013943305224942472,2.0522806151449423e-22,1.609001202783535e-12,2.977576324745631e-14
296,0.9602966195694546,0.0005272158529059419,3.0341381004882403e-10,0.014005714826486843,0.9602971060602616,0.0005272130168969907,0.014005722648456285,1.97945007441818e-22,1.5656549510356523e-12,2.963550050283152e-14
297,0.9505771823654431,0.0005365020223448948,3.0588409328261136e-10,0.014065622268181062,0.9505776637566965,0.0005364991791342992,0.014065630593739227,1.9095180801047368e-22,1.5234742988219486e-12,2.9490708485040746e-14
298,0.9409356522780121,0.0005458521810218562,3.083410682612367e-10,0.014123118986051321,0.9409361291208852,0.0005458493307730837,0.014123127824858462,1.8423606436879885e-22,1.4824258363898422e-12,2.9341616665831203e-14
299,0.9313712695599106,0.0005552623376182539,3.10787229036224e-10,0.014178249412757986,0.931371742404019,0.0005552594804725812,0.014178258774777195,1.7778565326450338e-22,1.442476523977307e-12,2.9188437032650616e-14
300,0.9218832843086432,0.0005647285983911834,3.1322524146838027e-10,0.014231005433090473,0.9218837536967693,0.0005647257344706004,0.014231015328500095,1.7158892440825972e-22,1.4035942368957198e-12,2.903137489731421e-14
301,0.9124715098394109,0.0005742576239649463,3.156579268075266e-10,0.014281423593501544,0.9124719763023604,0.0005742547533753214,0.014281434032604222,1.6563510502580381e-22,1.3657485268185025e-12,2.8870625992774124e-14
302,0.9031359136485235,0.0005838362447774245,3.180882435611622e-10,0.014329511133996478,0.9031363777001559,0.0005838333676119097,0.01432952212712552,1.5991498213132908e-22,1.3289115919119018e-12,2.870634057973969e-14
303,0.8938759870128077,0.0005934720855249313,3.205192677315146e-10,0.014375268292593897,0.8938764491452791,0.0005934692018675847,0.014375279850017719,1.5441999809335811e-22,1.2930563398864393e-12,2.853864469968942e-14
304,0.8846917280818359,0.0006031624968231079,3.229541715368212e-10,0.014418695602799727,0.8846921887610923,0.000603159606752708,0.01441870773462511,1.4914195450641644e-22,1.2581568539463288e-12,2.8367670932649454e-14
305,0.8755831253291122,0.0006129048911915839,3.253962007299026e-10,0.01445974387458035,0.8755835849906681,0.0006129019947856085,0.014459756590655258,1.4407283677381027e-22,1.2241878755534473e-12,2.8193548166584946e-14
306,0.8665491641968852,0.0006227017099542777,3.278486506632955e-10,0.014498415180969835,0.8665496232419173,0.0006226988072930171,0.014498428490786601,1.3920493537098894e-22,1.1911243632530241e-12,2.8016391724195582e-14
307,0.8575903277097787,0.0006325454522408752,3.303148412506346e-10,0.014534711843182122,0.8575907865015655,0.00063254254341165,0.014534725755781727,1.3453076715718647e-22,1.1589420830498898e-12,2.7836316985950196e-14
308,0.8487060961512489,0.000642438612795825,3.3279809100676747e-10,0.014568636422144905,0.8487065550119818,0.0006424356978972742,0.014568650946023196,1.3004321067220168e-22,1.1276182393157917e-12,2.765345578663117e-14
309,0.839895953809436,0.0006523787435976782,3.3530169034599295e-10,0.014600191710282758,0.8398964130174217,0.0006523758227440839,0.0146002068532993,1.2573525614597587e-22,1.0971293962359565e-12,2.7467906972946012e-14
310,0.8311589048390924,0.0006623586122727959,3.3782887434241056e-10,0.014629380723541866,0.8311593646263679,0.0006623556855984106,0.014629396492832248,1.2160014769578487e-22,1.0674532709752424e-12,2.727977955189697e-14
311,0.8224958938238883,0.00067238559648412,3.4038279516350415e-10,0.014656110490950698,0.822496354374263,0.0006723826641474588,0.01465612689284296,1.1763144226192616e-22,1.0385682758713775e-12,2.7089182697371673e-14
312,0.813905442526153,0.0006824525422425674,3.4296649439553813e-10,0.014680481884628978,0.8139059039736867,0.0006824496044306307,0.014680498924564907,1.138228264194687e-22,1.0104533665269369e-12,2.689622252930817e-14
313,0.805388000915663,0.0006925619699831371,3.4558287549421596e-10,0.01470245103835323,0.8053884633435907,0.0006925590269155244,0.014702468720815189,1.1016822725697988e-22,9.830876778784533e-13,2.6700992689396113e-14
314,0.7969430549721539,0.0007027068936665457,3.482346765878412e-10,0.014722022674227998,0.796943518412259,0.0007027039455994285,0.01472204100267191,1.066617503326886e-22,9.564510118270973e-13,2.6503587346395714e-14
315,0.7885696259944298,0.0007128851879283594,3.509244438780508e-10,0.01473920168449755,0.7885700904268661,0.0007128822351582715,0.014739220661292634,1.032977992689345e-22,9.305243580732531e-13,2.6304116764453043e-14
316,0.7802681491036756,0.0007231040954963201,3.5365450586834487e-10,0.01475399312523071,0.7802686144572337,0.0007231011383637356,0.014754012751606517,1.0007079283548855e-22,9.052879639120461e-13,2.6102654016255526e-14
317,0.7720381139514232,0.000733352152706677,3.5642694866627625e-10,0.014766448510711554,0.772038580104235,0.0007333491915993377,0.014766468786712771,9.697549542204481e-23,8.807236795777171e-13,2.5899300899407756e-14
318,0.7638794745788833,0.0007436319816471635,3.5924359258880246e-10,0.014776526325364917,0.7638799413595526,0.0007436290170031248,0.014776547249814394,9.400679757246506e-23,8.568133755990591e-13,2.5694144125306425e-14
319,0.75579126332423,0.0007539415631556389,3.6210597030082407e-10,0.014784232088848203,0.7557917305133746,0.0007539385954660027,0.014784253659318541,9.115972839509012e-23,8.335391863289488e-13,2.5487261917499542e-14
320,0.7477729826784028,0.0007642834684556635,3.650153067094666e-10,0.014789616898854874,0.7477734500105907,0.0007642804982669682,0.014789639111648918,8.842948629814431e-23,8.10883909451088e-13,2.5278736323006987e-14
321,0.7398254939823196,0.0007746511703176615,3.6797250082198115e-10,0.014792685703429459,0.7398259611483793,0.0007746481982339041,0.014792708553569867,8.581149422864336e-23,7.888309665322749e-13,2.506865303206935e-14
322,0.7319469366151931,0.0007850427870415994,3.7097810976952706e-10,0.014793398719914653,0.7319474032648722,0.000785039813725862,0.014793422201142782,8.330126677963164e-23,7.673638197564942e-13,2.4857083493684562e-14
323,0.7241381637156034,0.00079545648042845,3.740323351790491e-10,0.01479180661144673,0.7241386294605516,0.0007954535066041124,0.014791830716230855,8.089447162646467e-23,7.464666316918227e-13,2.4644105947354076e-14
324,0.7163977833389492,0.0008058904547994843,3.771350120603274e-10,0.014787959062549698,0.7163982477559948,0.000805887481251002,0.014787983782102629,7.858698020306347e-23,7.261237860883871e-13,2.4429790610755294e-14
325,0.7087261918952027,0.0008163473612966799,3.8028560036024184e-10,0.014781816694434756,0.7087266545298937,0.0008163443888699127,0.014781842018740783,7.637472815884008e-23,7.063202367061049e-13,2.421421148435921e-14
326,0.7011224549002969,0.0008268254056039838,3.834831793105012e-10,0.014773428911871153,0.7011229152706723,0.0008268224352060643,0.014773454829722156,7.425386199243262e-23,6.87041310503656e-13,2.3997440456849976e-14
327,0.6935865232863384,0.0008373184829856735,3.867264446783491e-10,0.014762757139031484,0.6935869808868972,0.0008373155155844033,0.014762783638072052,7.222058762631234e-23,6.682723810747438e-13,2.3779536070979677e-14
328,0.6861179091132193,0.0008478249599615903,3.900137090039917e-10,0.014749850491035721,0.6861183634190502,0.000847821996584365,0.014749877557816942,7.027130895247072e-23,6.499996742048017e-13,2.3560572052512123e-14
329,0.6787161287715765,0.0008583475399396143,3.9334290488520157e-10,0.014734800134245276,0.6787165792426127,0.0008583445816718709,0.014734827754286887,6.840248474729604e-23,6.322093681489953e-13,2.334060611578876e-14
330,0.6713811302385388,0.0008688803135677653,3.967115913417256e-10,0.01471752435810202,0.6713815763239012,0.00086887736155096,0.014717552515962464,6.661075978677697e-23,6.148882212671682e-13,2.3119702613390485e-14
331,0.6641120059958451,0.0008794260065981942,4.001169632710347e-10,0.014698071072025733,0.6641124471382353,0.0008794230620273131,0.014698099751379654,6.48928371200315e-23,5.980231771605899e-13,2.289791860602205e-14
332,0.6569087074195998,0.0008899830564697653,4.035558639731765e-10,0.014676445058701363,0.6569091430597075,0.0008899801205903828,0.014676474242423963,6.324556391159724e-23,5.816017211185285e-13,2.2675317627140237e-14
333,0.6497703406499372,0.0009005457402110426,4.070248007032477e-10,0.014652735150026465,0.6497707702308229,0.00090054281431594,0.014652764820284112,6.166588727892664e-23,5.656113728571053e-13,2.245195068135933e-14
334,0.6426968603872243,0.0009111168130863991,4.105199631735903e-10,0.014626903147734032,0.6426972833586427,0.000911113898511765,0.014626933286080465,6.015085887990815e-23,5.500401732008098e-13,2.2227875283777095e-14
335,0.6356882154836958,0.0009216906710372057,4.1403724491228993e-10,0.01459899491635743,0.6356886313063238,0.0009216877691584361,0.01459902550383483,5.869763151213913e-23,5.348763942330338e-13,2.200314466029435e-14
336,0.6287435247343415,0.0009322700860598241,4.1757226734386935e-10,0.014569014236927389,0.6287439328838759,0.0009322671982869545,0.01456904525417154,5.730344224352925e-23,5.201084790530902e-13,2.177780533791146e-14
337,0.6218623307127331,0.0009428536666887697,4.2112040644829273e-10,0.01453704697087681,0.6218627306838265,0.0009428507944615652,0.014537078398225566,5.596566387463816e-23,5.057254714296859e-13,2.155191535798434e-14
338,0.6150441800852107,0.0009534400537178865,4.2467682181329563e-10,0.014503054968694867,0.6150445713952131,0.0009534371985006226,0.014503086786299073,5.468170645309436e-23,4.917163824472558e-13,2.1325518336762037e-14
339,0.608289028512736,0.0009640279194934113,4.282364878827204e-10,0.014467122668053025,0.6082894107052147,0.0009640250827693853,0.014467154855989027,5.344912173516678e-23,4.780706790647692e-13,2.109866420713904e-14
340,0.6015964235998248,0.0009746199929007139,4.317942271801628e-10,0.0144292522215913,0.6015967962478346,0.0009746171761665215,0.014429284759974162,5.2265501555520886e-23,4.647779768533836e-13,2.0871396467588247e-14
341,0.5949655168338,0.0009852069324392755,4.3534474525579915e-10,0.014389445931133636,0.5949658795428787,0.000985204137198898,0.014389478800230195,5.112854663852757e-23,4.5182831714834427e-13,2.0643764738820897e-14
342,0.5883958709705585,0.0009957915504588577,4.3888266710130234e-10,0.014347706242969325,0.5883962233814279,0.0009957887782176013,0.01434773942331012,5.003603150767222e-23,4.392117727206893e-13,2.0415807432567968e-14
343,0.5818870526564889,0.0010063726387672597,4.4240257474798633e-10,0.014304114856593636,0.5818873944474396,0.0010063698910255919,0.014304148329082866,4.8985808364081996e-23,4.2691882602069886e-13,2.018756909904178e-14
344,0.5754382391161249,0.0010169450846940584,4.4589904575674863e-10,0.01425863379034168,0.5754385700050698,0.0010169423629413931,0.014258667536364292,4.7975793197883927e-23,4.149400453786602e-13,1.995908584107692e-14
345,0.5690490114805214,0.0010275117141472438,4.493666922893197e-10,0.014211304326824164,0.569049331226705,0.001027509019855718,0.014211338328349133,4.7004009072478e-23,4.032665308755465e-13,1.973040682998758e-14
346,0.5627189545379968,0.0010380675138212676,4.528002004490911e-10,0.014162128110985654,0.5627192629433485,0.0010380648484395625,0.014162162350664727,4.606851483788784e-23,3.9188926255286826e-13,1.9501563432385133e-14
347,0.5564472701862495,0.001048615316493088,4.5619436956456316e-10,0.014111145584779383,0.5564475670963752,0.0010486126814403427,0.01411118004604031,4.51674436956431e-23,3.807995941008594e-13,1.9272593066401568e-14
348,0.5502335570671621,0.0010591463621561666,4.5954415108888937e-10,0.014058358015735678,0.5502338423719686,0.0010591437588160346,0.014058392682869283,4.429899514824261e-23,3.69989095269317e-13,1.9043532043589473e-14
349,0.5440777993622709,0.001069671196900929,4.628446867883742e-10,0.014003881450223429,0.5440780729962221,0.0010696686266158252,0.014003916308463697,4.3461458587339924e-23,3.5944958910592477e-13,1.8814417831430907e-14
350,0.5379792161015005,0.0010801849311219231,4.660913458898474e-10,0.013947677496181478,0.5379794780435089,0.001080182395187511,0.013947712531777994,4.265314308034328e-23,3.4917301623530807e-13,1.8585282327718165e-14
351,0.5319378594958458,0.0010906897196329929,4.692797608651923e-10,0.013889820423515052,0.5319381097688025,0.001090687219292958,0.01388985562379716,4.1872555342545306e-23,3.3915207244497243e-13,1.835618530427972e-14
352,0.5259536600605018,0.0011011814368272607,4.724058615372917e-10,0.013830338644862033,0.5259538987304538,0.0011011789732684153,0.013830373998294145,4.1118602409711814e-23,3.293811708503141e-13,1.812726420088072e-14
353,0.5200262356730586,0.0011116554355916233,4.754659072036844e-10,0.01376922105412568,0.5200264628480445,0.0011116530099393852,0.013769256550353224,4.0390340500607375e-23,3.1985538828247265e-13,1.7898680227928064e-14
354,0.5141555787639323,0.0011221108887792958,4.784565164812438e-10,0.013706568370239347,0.5141557945924901,0.0011221085020935821,0.013706604000124925,3.9686849880327373e-23,3.1056986173523445e-13,1.7670587086832927e-14
355,0.5083420458560374,0.0011325396032704717,4.813746945988998e-10,0.013642331479100283,0.5083422505253989,0.0011325372565420446,0.013642367234749672,3.900723442147583e-23,3.0151975596782607e-13,1.7443129182596988e-14
356,0.5025848783939538,0.001142940916168818,4.842178578806931e-10,0.0135765359607871,0.5025850721279468,0.0011429386103161178,0.013576571835564856,3.8350634787689766e-23,2.92700514988934e-13,1.7216456342505642e-14
357,0.49688405979481926,0.00115331052998822,4.869838551771612e-10,0.013509206972469068,0.4968842428514967,0.0011533082658547133,0.013509242961003486,3.7716213425016477e-23,2.84107496613817e-13,1.6990703114541987e-14
358,0.491239568584346,0.0011636442455704283,4.896709860367755e-10,0.013440369256216052,0.49123974125336484,0.001163642023922502,0.013440405354393396,3.7103149759975885e-23,2.757362251317762e-13,1.6766003505069404e-14
359,0.4856510173958015,0.0011739343486207817,4.922780154229457e-10,0.01337001103267175,0.48565117999557733,0.0011739321701462024,0.013370047237619781,3.6510674758840143e-23,2.675823472968064e-13,1.6542488879283955e-14
360,0.4801180222480869,0.0011841804818953428,4.948041848196186e-10,0.013298192750623307,0.4801181751227496,0.0011841783472023003,0.013298229060684053,3.5938012715254806e-23,2.596415331539759e-13,1.6320282145283317e-14
361,0.47464055966652663,0.00119437872850407,4.972492195891029e-10,0.013224852229980558,0.4746407031827045,0.0011943766381208182,0.013224888644672611,3.538442066869889e-23,2.519096031405577e-13,1.6099505787342966e-14
362,0.46921824643625737,0.0012045252618963474,4.9961333248428e-10,0.01315006731729302,0.4692183809797203,0.0012045232162714518,0.013150103837263512,3.484919939785626e-23,2.443824299708445e-13,1.5880276069622183e-14
363,0.46385140919518475,0.0012146163439714019,5.018972232400077e-10,0.013073854236457714,0.4638515351673731,0.0012146143434745987,0.01307389086342432,3.4331642346826647e-23,2.3705591322638293e-13,1.566270142559017e-14
364,0.4585389572445838,0.0012246518362291606,5.041020742086857e-10,0.012996232499280558,0.4585390750590571,0.0012246498811528206,0.01299626923596395,3.383108124384922e-23,2.299262043788031e-13,1.5446897499586694e-14
365,0.45328156564720395,0.001234628114375477,5.062295420373788e-10,0.012917228307026673,0.45328167572603656,0.0012346262049366748,0.012917265157073888,3.334685658142291e-23,2.229892827627219e-13,1.523295936555277e-14
366,0.44807849999039373,0.0012445416380851078,5.082817454104398e-10,0.012836867415727062,0.44807860276055034,0.0012445397744282796,0.012836904383626375,3.287835682972195e-23,2.1624145290029712e-13,1.5020994876078234e-14
367,0.44292972811376974,0.0012543924051336712,5.10261248927436e-10,0.012755168232652036,0.4429298240034908,0.0012543905873338462,0.012755205323639962,3.242494287793351e-23,2.096789332513658e-13,1.481109725901934e-14
368,0.43783487004223454,0.0012641735445951523,5.121710432064908e-10,0.012672159197413727,0.43783495947746104,0.001264171772661735,0.012672196417374885,3.198604546815363e-23,2.032980953902207e-13,1.4603361573436207e-14
369,0.43279354924785507,0.0012738920138867865,5.140145213490898e-10,0.012587861415297111,0.4327936326487235,0.001273890287767866,0.012587898770657685,3.1561078916316805e-23,1.970953339271142e-13,1.4397875891517642e-14
370,0.4278060726400053,0.0012835342256529486,5.15795451923372e-10,0.012502292250953954,0.42780615041743963,0.0012835325452400994,0.012502329748569631,3.114949086904737e-23,1.9106716304462673e-13,1.4194728380590397e-14
371,0.4228713831330172,0.001293110563191555,5.175179486635643e-10,0.01241547895333934,0.4228714556854476,0.0012931089283250963,0.012415516600378576,3.0750742550658974e-23,1.8521011985160015e-13,1.3994000510601748e-14
372,0.41798978715002955,0.001302607647618572,5.191864371046803e-10,0.012327438205871472,0.4179898548602614,0.0013026060580932448,0.012327476009695035,3.03643084920416e-23,1.7952085510055208e-13,1.3795773935942564e-14
373,0.4131605763010504,0.0013120324663131273,5.208056184070149e-10,0.012238193133717283,0.4131606395333103,0.0013120309218841444,0.012238231101755023,2.998968692066489e-23,1.7399606299748574e-13,1.360012550535779e-14
374,0.4083837183473914,0.0013213818806863706,5.223804306467508e-10,0.012147766473852135,0.40838377744457116,0.0013213803810757916,0.012147804613478006,2.962638126751335e-23,1.6863244310859157e-13,1.3407124282699473e-14
375,0.40365851524262886,0.001330652825072289,5.239160078730789e-10,0.012056170651533265,0.40365857052375037,0.0013306513699756716,0.012056208969939584,2.927393504827049e-23,1.6342692168208032e-13,1.3216849232319032e-14
376,0.39898493785001615,0.0013398423052358502,5.254176372579475e-10,0.011963431099031297,0.39898498960793377,0.0013398408943291196,0.011963469603103325,2.893186478177765e-23,1.5837630607363167e-13,1.30293621018679e-14
377,0.39436295330232746,0.0013489506721227468,5.268907146774327e-10,0.01186956298332075,0.39436300180168593,0.0013489493050692324,0.011869601679512563,2.859974675097123e-23,1.5347760206860061e-13,1.2844732907029156e-14
378,0.38979154772630786,0.001357975018161538,5.283406990859611e-10,0.01177458450508713,0.38979159320176976,0.0013579736946191135,0.011774623399299907,2.827714024066388e-23,1.4872776256167603e-13,1.2663019694568532e-14
379,0.38527102060835167,0.0013669125037442705,5.297730660538243e-10,0.011678516816786052,0.38527106326310584,0.0013669112233725411,0.011678555914249739,2.7963631966461247e-23,1.441239085663521e-13,1.2484287053217144e-14
380,0.38080101620262585,0.0013757635796113152,5.311932608504286e-10,0.011581377495119173,0.3808010562071867,0.0013757623420787893,0.011581416800278542,2.765881195735108e-23,1.3966309599038855e-13,1.2308586551412852e-14
381,0.37638086133121074,0.0013845286942178808,5.32606651461656e-10,0.011483180631731227,0.376380898822515,0.0013845274992090651,0.011483220148137354,2.736229965881467e-23,1.3534257394234735e-13,1.2135979152362497e-14
382,0.3720105307632981,0.001393198723304047,5.340184819350776e-10,0.011383946492225586,0.3720105658441033,0.0013931975705264049,0.011383986222433631,2.7073713783534906e-23,1.3115957613995816e-13,1.1966517413417816e-14
383,0.3676896783746296,0.001401783780869221,5.354338264456229e-10,0.011283695006408644,0.3676897111132159,0.0014017826700599304,0.011283734951882876,2.6792682167431246e-23,1.2711131492059111e-13,1.1800244562308318e-14
384,0.3634176454855155,0.0014102779932553009,5.368575444698787e-10,0.01118244893130629,0.36341767591569013,0.001410276924187755,0.011182489092333181,2.651886043380646e-23,1.2319522579130813e-13,1.163721715668156e-14
385,0.35919409714116074,0.0014186818967599148,5.382942374564098e-10,0.011080224353179987,0.3591941252625619,0.0014186808692499037,0.011080264728790177,2.6251905932638567e-23,1.1940867142367193e-13,1.1477478191173883e-14
386,0.3550190138345723,0.0014269991483382702,5.397482073596288e-10,0.010977046479107827,0.35501903961326575,0.0014269981622497916,0.010977087067007684,2.5991471724810395e-23,1.1574905508260695e-13,1.1321067336276308e-14
387,0.3508920617513001,0.0014352271200604888,5.412234174048771e-10,0.010872930749676673,0.35089208512066095,0.0014352261753111293,0.010872971546190057,2.5737255844025368e-23,1.1221392797104615e-13,1.1168031691609009e-14
388,0.3468122916149951,0.0014433694296572242,5.427234554218386e-10,0.01076789854853029,0.3468123124768644,0.0014433685262230647,0.010767939548551169,2.5488938867720603e-23,1.0880080562291291e-13,1.1018408201936429e-14
389,0.3427796927661467,0.001451423474689807,5.442515000768395e-10,0.010661967818414208,0.34277971099224935,0.0014514226126098023,0.010662009015370523,2.5246223867468408e-23,1.05507291963762e-13,1.087223587120144e-14
390,0.3387939449722521,0.0014593897734736408,5.458102903015691e-10,0.010555156207134292,0.33879396040586157,0.001459388952853431,0.01055519759296356,2.5008814765160465e-23,1.0233099947706422e-13,1.0729547911459145e-14
391,0.33485473084171885,0.0014672688406521172,5.47402098199789e-10,0.010447481072728285,0.3348547432995517,0.001467268061667236,0.010447522637865149,2.477643996962774e-23,9.926964814145367e-14,1.0590382110454685e-14
392,0.33096112986126913,0.0014750581575651964,5.490287056787929e-10,0.010338959488536222,0.33096113913559205,0.001475057420463634,0.010339001221912232,2.454882811660739e-23,9.632095252433385e-14,1.0454769300031634e-14
