ell,TT_total_muK2,EE_total_muK2,BB_total_muK2,TE_total_muK2,TT_unlensed_scalar_muK2,EE_unlensed_scalar_muK2,TE_unlensed_scalar_muK2,cl_phiphi,cl_phit_muK,cl_phie_muK
260,0.5377944422630935,0.00030401183476019085,1.6696282386443219e-06,0.007569839028697538,0.5387789528505059,0.00030050063501042476,0.007592307404369063,4.5455556037251765e-17,3.047648667944992e-11,1.4250351505603493e-13
261,0.5316404578107545,0.00031134400863609896,1.6686877515044697e-06,0.0076622983976764834,0.5326187143487721,0.0003078506481698006,0.007685762230257277,4.455199887611376e-17,2.987004780875934e-11,1.4529336676990564e-13
262,0.5255196606367424,0.00031877252763810025,1.6676886255597436e-06,0.007751681107928431,0.5264913455980624,0.0003152981555608226,0.007776135712700544,4.3669485542530777e-17,2.927657887278632e-11,1.479831561313961e-13
263,0.5194324730605846,0.00032629506932896606,1.6666346187364842e-06,0.00783804464139937,0.5203972724104464,0.0003228408410963554,0.00786348490675339,4.280743504760911e-17,2.8695759158987487e-11,1.5057560272495847e-13
264,0.5133792986645364,0.0003339086953901113,1.6655294316874478e-06,0.007921311855594292,0.5143369021052533,0.00033047577473763526,0.007947732243908547,4.196531446135161e-17,2.8127303727234455e-11,1.5307348801785888e-13
265,0.5073598607380749,0.0003416098753483411,1.6643766787261666e-06,0.008001607094572458,0.5083099619512401,0.00033819943623229813,0.008029001643061789,4.1142596414587276e-17,2.7570911461801405e-11,1.5547939314113576e-13
266,0.5013745419817225,0.0003493958238611623,1.663179859743817e-06,0.008078788643761856,0.5023168388668298,0.0003460090523897481,0.008107150965301641,4.033877388545776e-17,2.702630560469913e-11,1.5779591558753505e-13
267,0.4954243599742948,0.0003572631693203255,1.6619423332460506e-06,0.008152849983772609,0.49635855488254793,0.000353901265653295,0.008182173267705786,3.9553340506956986e-17,2.6493209934537332e-11,1.6002554556975017e-13
268,0.4895090012056661,0.00036520927123476297,1.6606672908053875e-06,0.008223914803963558,0.4904348011677905,0.0003618734514303318,0.008254191816900514,3.878581899403638e-17,2.5971352279696096e-11,1.621706846375043e-13
269,0.483628155339424,0.0003732315514594384,1.6593577330464736e-06,0.008291846608034248,0.4845452722863391,0.0003699230492471839,0.008323069694657357,3.803573229561672e-17,2.5460470653272023e-11,1.6423368546707009e-13
270,0.4777821530605395,0.0003813262168809536,1.658016447410098e-06,0.008356768585466084,0.47869030403581625,0.0003780462853399028,0.008388929669352622,3.73026441852262e-17,2.49603127465985e-11,1.662168551410869e-13
271,0.47197257578269786,0.0003894908375936299,1.6566459878388788e-06,0.008418547549337794,0.4728714831457833,0.00038624075071524305,0.008451638133816683,3.6586095630586485e-17,2.4470623843965686e-11,1.681223784946894e-13
272,0.46619843843888215,0.0003977224124052858,1.6552486565346495e-06,0.008477306135248774,0.46708783005815213,0.00039450346652175036,0.008511317304308284,3.588566721004139e-17,2.3991167411276208e-11,1.6995245768357198e-13
273,0.46046189839779794,0.000406016142505869,1.6538264879717037e-06,0.008532976726056065,0.46134150783257577,0.00040282965756504853,0.0085678991453211,3.5200955372189565e-17,2.3521707048811954e-11,1.7170919620618166e-13
274,0.4547619472050391,0.0004143704531536401,1.6523812352007719e-06,0.008585679992809363,0.4556315138758058,0.00041121777382297907,0.008621503910608282,3.4531522643401083e-17,2.3062004151176956e-11,1.7339457793054091e-13
275,0.449099444217365,0.00042278134383588235,1.6509143586378054e-06,0.008635287634751587,0.4499587135634773,0.00041966384041885595,0.00867200288329371,3.387700579423678e-17,2.2611848028506312e-11,1.750106941639465e-13
276,0.4434758284487661,0.00043124613939763247,1.6494270173603637e-06,0.008681919733274687,0.44432455207309446,0.00042816520854761173,0.008719515729960556,3.323701525385962e-17,2.2171008933764437e-11,1.76559397031344e-13
277,0.43789067308415985,0.0004397616252756251,1.6479200630021396e-06,0.0087255115772237,0.4387286088841571,0.0004367186904935342,0.008763977326111023,3.2611172939496233e-17,2.17392763460871e-11,1.7804258828433695e-13
278,0.43234415903117995,0.0004483246694852647,1.6463940362522688e-06,0.008766060959155716,0.4331710713159952,0.0004453211813889722,0.008805385052604444,3.1999130816856813e-17,2.1316442357903772e-11,1.7946209769993472e-13
279,0.4268370533335094,0.00045693102579320773,1.6448491660339188e-06,0.008803685705636891,0.427652712926863,0.00045396846214835996,0.00884385632615727,3.140053160332909e-17,2.0902306739193718e-11,1.8081972657338504e-13
280,0.4213700950658697,0.00046557715403322753,1.6432853713015835e-06,0.008838322801334385,0.422174279394512,0.00046265701953698845,0.00887932772366194,3.081503210995303e-17,2.049666683195939e-11,1.8211716356033848e-13
281,0.4159428181378235,0.00047426078539664974,1.641702265481547e-06,0.008870029272919681,0.4167353113055048,0.00047138461120775334,0.00891185586634105,3.024231688249642e-17,2.009933480969939e-11,1.8335613599122946e-13
282,0.4105559330620875,0.0004829773696264432,1.6400991634861277e-06,0.008898802510989316,0.4113365259090698,0.0004801467126369083,0.008941437741942521,2.968205055916643e-17,1.971012024034604e-11,1.8453826100274798e-13
283,0.40521012420957103,0.0004917242212408888,1.6384750912411872e-06,0.008924640427539054,0.40597861435781496,0.0004889406630867746,0.008968070862511243,2.913393196201198e-17,1.9328839819791222e-11,1.8566513277506836e-13
284,0.3999048972705516,0.0005004981489343668,1.636828797655964e-06,0.008947541437992007,0.4006610891548137,0.0004977632947450228,0.008991753246737023,2.8597644150335506e-17,1.8955314766377695e-11,1.867383023665239e-13
285,0.39464091076313185,0.0005092954742200796,1.6351587689174635e-06,0.00896756170507215,0.3953846156483015,0.000506610951107417,0.00901254066416922,2.8072909535962926e-17,1.858937290205453e-11,1.8775930121397588e-13
286,0.3894182301279728,0.0005181131867315706,1.6334632449936014e-06,0.008984756264415276,0.39014926611307377,0.0005154806420229817,0.009030487761188982,2.7559431376323488e-17,1.8230839672699697e-11,1.8872955338350072e-13
287,0.3842380421952088,0.0005269466635245099,1.6317402382094893e-06,0.008999122582285022,0.38495623420457586,0.0005243677627451496,0.009045591619105309,2.7056931199709597e-17,1.7879553507246362e-11,1.8965053246039001e-13
288,0.3790998125456835,0.0005357936512705708,1.629987553742051e-06,0.009010602533915562,0.37980499230790987,0.0005332700758827704,0.009057793732894939,2.6565135072504936e-17,1.753534615678991e-11,1.905235615175147e-13
289,0.37400357218761665,0.0005446502876637664,1.6282028118561655e-06,0.009019362770041514,0.37469557820294264,0.0005421837325733558,0.00906726037814483,2.6083786001948117e-17,1.7198068075967633e-11,1.9135008394580687e-13
290,0.3689504513345582,0.0005535133698349602,1.6263834716930458e-06,0.009025289241596905,0.3696291288314427,0.0005511055406762233,0.009073877136177154,2.5612630733150888e-17,1.6867558916441002e-11,1.9213134892728054e-13
291,0.36394044463074937,0.0005623808822583469,1.6245268564496386e-06,0.009028491127934692,0.3646056455124293,0.0005600334924712422,0.009077752822706139,2.5151413871415166e-17,1.6543674305517928e-11,1.9286870653079477e-13
292,0.35897299518688736,0.0005712426831892666,1.6226301796903188e-06,0.009028965923846572,0.35962457796878405,0.0005689574509042796,0.009078884575304334,2.469989018048512e-17,1.622625957724223e-11,1.9356331290800374e-13
293,0.3540486388182893,0.000580104080194736,1.6206905726272655e-06,0.009026765759267119,0.35468646855717023,0.000577882724942454,0.009077324173559815,2.425783271032386e-17,1.591517741433069e-11,1.9421645086241324e-13
294,0.3491678908417663,0.0005889594778805558,1.6187051121031633e-06,0.00902183410237202,0.34979183905760863,0.0005868037171445687,0.00907301474263182,2.3825006176546446e-17,1.5610286094298763e-11,1.9482927935203734e-13
295,0.34433017762628276,0.0005977980904046681,1.6166708490792911e-06,0.009014276674665919,0.34494012221781734,0.0005957096360378468,0.009066061668797549,2.3401184679374983e-17,1.531144739244559e-11,1.9540292558672607e-13
296,0.33953599680284985,0.0006066253543043661,1.6145848373845175e-06,0.009004090543185385,0.3401318219577854,0.0006046059088298284,0.00905646169211317,2.2986159417355082e-17,1.50185318301143e-11,1.9593855567136272e-13
297,0.3347847720488329,0.0006154307457346807,1.6124441624989108e-06,0.00899122047714653,0.33536636814977583,0.000613481998553875,0.009044159263515768,2.2579708126669444e-17,1.473140584049975e-11,1.9643721329808795e-13
298,0.33007750801581326,0.0006242145044021546,1.6102459701255353e-06,0.008975770226337365,0.33064477154290023,0.0006223381279334185,0.009029257823663695,2.2181638611363595e-17,1.4449946077335216e-11,1.9690000621670899e-13
299,0.3254141361074999,0.0006329716673697727,1.6079874943390612e-06,0.008957789100960435,0.32596696953876114,0.0006311693131415103,0.009011806383218132,2.1791742593582578e-17,1.4174026897979257e-11,1.9732794430157917e-13
300,0.32079458366405134,0.0006416974107410719,1.6056660850689945e-06,0.008937273756600772,0.32133289537450604,0.0006399707054642564,0.00899180130823819,2.1409820223846866e-17,1.3903525726097198e-11,1.977220098985426e-13
301,0.31621929940741916,0.0006503972540739012,1.6032792347022714e-06,0.00891427210518479,0.3167430035678879,0.0006487477957190048,0.008969290231552612,2.1035692709885165e-17,1.3638327535190798e-11,1.9808301050477134e-13
302,0.3116887614830223,0.0006590559340262999,1.6008246035995244e-06,0.008888829093775398,0.3121977779596099,0.0006574852879299509,0.008944317831950687,2.0669173151877125e-17,1.337832517342043e-11,1.98410962996125e-13
303,0.30720293462773135,0.0006676788046100386,1.5983000442928652e-06,0.00886098830446872,0.3076971888828992,0.0006661884996366732,0.008916927434455388,2.0310082699354402e-17,1.312341045506981e-11,1.9870563526147488e-13
304,0.3027622820555563,0.0006762610215772064,1.595703624216092e-06,0.008830792489960937,0.30324170505166,0.0006748525463608178,0.008887161546244757,1.995825668635287e-17,1.287348235578831e-11,1.989668855412481e-13
305,0.2983672490805343,0.000684797876439827,1.5930336467398825e-06,0.008798233581337482,0.29883177718665077,0.0006834726757304625,0.008855011864771636,1.9613522771301394e-17,1.2628442012930022e-11,1.9919459124615075e-13
306,0.2940172699283922,0.0006932897614307182,1.590288670378844e-06,0.008763353700817584,0.2944668448312047,0.0006920492325698027,0.00882052029081259,1.9275717814629397e-17,1.238818826605865e-11,1.993885772032255e-13
307,0.2897132685123363,0.0007017271965905277,1.587467525986171e-06,0.00872619417234702,0.29014783713178405,0.0007005726861382593,0.008783727939336973,1.894467837341544e-17,1.215262379295359e-11,1.9954870928564307e-13
308,0.28545515826715795,0.000710110765686848,1.5845693318377229e-06,0.008686795537976973,0.28587467267748806,0.0007090435662239585,0.00874467515613228,1.8620260814824626e-17,1.192166197964453e-11,1.9967501230523866e-13
309,0.2812428490483875,0.0007184361759681028,1.5815935064516326e-06,0.008645197573876773,0.2816472664051758,0.0007174575230930689,0.008703401534032089,1.830230735319628e-17,1.1695205246332385e-11,1.9976731422979105e-13
310,0.2770757631433537,0.0007266944147362517,1.5785397790587925e-06,0.0086014393059925,0.27746504561698454,0.0007258054842777078,0.008659945928757158,1.7990666628984655e-17,1.1473163902073932e-11,1.998255531807978e-13
311,0.2729552559786247,0.0007348911419192668,1.5754081976441783e-06,0.00855546282266444,0.273329370694641,0.0007340930473818575,0.008614250271681686,1.7685203871512268e-17,1.1255451552672546e-11,1.998497059003063e-13
312,0.2688802530110567,0.0007430175465913949,1.5721991344792705e-06,0.008507403127133668,0.2692391719977088,0.0007423113368516212,0.008566449422454084,1.7385775005530273e-17,1.1041983616373429e-11,1.9983976342945303e-13
313,0.2648516008942374,0.0007510745512838966,1.568913289134101e-06,0.008457249578063274,0.26519530103747674,0.0007504612085507263,0.008516532609597205,1.7092243816647185e-17,1.0832673426732639e-11,1.997956593692769e-13
314,0.26086917541516835,0.0007590536293479042,1.5655516889098165e-06,0.008405039237639638,0.2611976384212467,0.0007585340674009423,0.008464536778653121,1.680447353647742e-17,1.0627437600512229e-11,1.9971736418704574e-13
315,0.25693238093422716,0.0007669511703922664,1.5621156867274355e-06,0.008350808474304207,0.25724559329997726,0.000766526233108265,0.008410498194922775,1.6522346652905525e-17,1.0426202049756928e-11,1.996050030954633e-13
316,0.25304202901618106,0.0007747729860181926,1.5586069564551415e-06,0.008294592976863316,0.25333998200697055,0.0007744434461944906,0.00835445245754826,1.6245721157851715e-17,1.0228880601141835e-11,1.9945845275213668e-13
317,0.249197979262866,0.0007825062336826587,1.5550274857457657e-06,0.00823647406882301,0.24948066889813145,0.0007822727921639414,0.00829648081378512,1.5974483836124707e-17,1.0035401242866418e-11,1.9927783822758822e-13
318,0.24540054929439242,0.0007901522072195165,1.551379566425922e-06,0.008176439239791115,0.24566797634058116,0.0007900154923319743,0.008236570690307636,1.5708516447746807e-17,9.845688577824132e-12,1.990632008397951e-13
319,0.2416491287756281,0.0007977076082486866,1.5476657825177745e-06,0.008114522229591012,0.2419012987462936,0.0007976681755433056,0.008174755777192507,1.5447698121996007e-17,9.659666535126826e-12,1.9881454528142364e-13
320,0.23794357138866232,0.0008051737762561103,1.543888995999106e-06,0.008050801589644385,0.23818049455138526,0.0008052321085604738,0.00811111458913944,1.519191113481825e-17,9.477263045762128e-12,1.9853193372057326e-13
321,0.23428508364428915,0.0008125429982345863,1.5400523304017282e-06,0.007985308973434404,0.234506775034022,0.0008126995060101679,0.008045678755741536,1.4941051438127587e-17,9.2984097845433e-12,1.9821548506881246e-13
322,0.23067214418233825,0.0008198122511828712,1.5361591524000417e-06,0.00791803057318063,0.2308786236207051,0.0008200672731824562,0.007978434457938492,1.469500680672792e-17,9.123035430720553e-12,1.9786523327656677e-13
323,0.2271059396026349,0.0008269785986318005,1.5322130515254435e-06,0.007849042313652126,0.22729723172265345,0.0008273324028493218,0.007909457621580991,1.445366791742365e-17,8.95107348317585e-12,1.974812917765081e-13
324,0.22358540573033214,0.0008340391882579104,1.528217818171231e-06,0.00777841844467885,0.22376154000596868,0.0008344919731606985,0.007838822509668511,1.421693837184948e-17,8.782456707294333e-12,1.97063735512615e-13
325,0.22011126115965554,0.0008409956548192508,1.5241774200726136e-06,0.007706143472977046,0.22027227193957005,0.0008415475508504922,0.007766513653878531,1.398471059467151e-17,8.617121391325521e-12,1.9661269437211537e-13
326,0.21668288810949726,0.0008478452265544774,1.5200959774393723e-06,0.007632290025163272,0.21682881465429168,0.000848496297891523,0.0076926037172643244,1.3756892943980137e-17,8.455005110916769e-12,1.961283057396001e-13
327,0.21330054883614946,0.0008545808589427204,1.515977736947564e-06,0.007556842099368287,0.213431435358392,0.0008553311054948729,0.007617076745535132,1.3533382910831825e-17,8.296042763159501e-12,1.956106212545518e-13
328,0.20996406144584095,0.0008612000151451682,1.5118270447989633e-06,0.007479870752182726,0.2100799571521064,0.000862049374772668,0.007540003853653462,1.3314093353900236e-17,8.140176568389101e-12,1.950598392007744e-13
329,0.20667324319710992,0.0008677045304497839,1.507648319059676e-06,0.007401488473993139,0.20677420233125188,0.0008686528813839403,0.007461497600810941,1.3098926565878964e-17,7.987345059046999e-12,1.944760483669975e-13
330,0.20342833785452547,0.000874087661482461,1.5034460214966805e-06,0.007321634275510234,0.20351441974137657,0.0008751348249252584,0.007381497076587516,1.2887799665128153e-17,7.837490945657526e-12,1.9385941347436917e-13
331,0.20022872870340583,0.0008803513329776353,1.4992246291450043e-06,0.007240376199009248,0.200299997792092,0.0008814970758577053,0.007300070411816986,1.2680620998980347e-17,7.690556256443969e-12,1.9321005915415227e-13
332,0.1970746530348596,0.0008864932133156914,1.4949886058178018e-06,0.007157738585620147,0.19713117894090942,0.0008877372511762535,0.007217242045499579,1.2477307210945078e-17,7.546486961384537e-12,1.9252818465836899e-13
333,0.19396549810946428,0.0008925068414293835,1.4907423738036607e-06,0.007073829264943877,0.1940073556548994,0.0008938488414227038,0.007133119914040881,1.2277775425118308e-17,7.405226538590484e-12,1.9181390300248836e-13
334,0.19090149504625983,0.0008983942645022738,1.4864902859516088e-06,0.006988628489015671,0.19092876429686143,0.0008998338484642884,0.0070476843848411965,1.2081944744582596e-17,7.266722319455602e-12,1.910674011050485e-13
335,0.1878828645059762,0.0009041491995111857,1.4822365983916644e-06,0.006902200038287538,0.18789563080494065,0.0009056859470892932,0.006960999361910445,1.1889736199295539e-17,7.1309218295256105e-12,1.9028884788543207e-13
336,0.1849089925723431,0.0009097737677542864,1.4779854440757e-06,0.0068145650880252874,0.1849073465695646,0.0009114072195608387,0.0068730861519069085,1.1701069922261195e-17,6.997772014858816e-12,1.8947837196244407e-13
337,0.18197968467718662,0.0009152659545327928,1.4737408073788527e-06,0.006725826384600945,0.1819637223534341,0.0009169956152966124,0.006784047640083531,1.1515876237106109e-17,6.867225077230592e-12,1.8863621911665645e-13
338,0.179094746002738,0.0009206238041186297,1.469506499931422e-06,0.006635962166227198,0.17906456868803203,0.0009224491458068511,0.006693862210691153,1.1334076152343061e-17,6.739230066273929e-12,1.877625267021427e-13
339,0.1762543864704716,0.000925845418341136,1.4652861378843824e-06,0.006545072772861452,0.17621010085600833,0.0009277658832239068,0.006602630356568825,1.1155603328633733e-17,6.613739516686992e-12,1.8685750339896339e-13
340,0.17345840377587518,0.0009309329809136317,1.461083120797649e-06,0.006453175785472732,0.17340012191889398,0.0009329479845446671,0.006510369818116923,1.0980383669007637e-17,6.490705348866138e-12,1.8592131707375258e-13
341,0.17070619541238716,0.0009358766298932545,1.4569006122810748e-06,0.006360288471445379,0.17063403473342978,0.0009379855639798828,0.006417098028429174,1.0808350093383487e-17,6.37008277282963e-12,1.8495420543315532e-13
342,0.1679975661406805,0.0009406786813456068,1.4527415225728917e-06,0.006266427790761234,0.1679116494127491,0.0009428809164828663,0.006322832119227398,1.0639435780205495e-17,6.251824859171045e-12,1.8395632124877715e-13
343,0.16533232069290707,0.0009453374544230372,1.4486084931664187e-06,0.006171689515358611,0.1652327760220884,0.0009476323426674771,0.006227668039999033,1.0473575468291514e-17,6.135887896329594e-12,1.8292788650435248e-13
344,0.16270987054146804,0.0009498473869391689,1.444503883615808e-06,0.0060760493051070594,0.16259683133865688,0.000952234264199331,0.006131581633778021,1.0310702972647564e-17,6.022226873551595e-12,1.8186906087918384e-13
345,0.16013002730726603,0.0009542108779746311,1.4404297606040636e-06,0.005979561663311631,0.16000363225068745,0.0009566890661966836,0.0060346275924841025,1.0150760959452428e-17,5.910801975825577e-12,1.8078013657920994e-13
346,0.1575926025890548,0.0009584225096703572,1.4363878893744247e-06,0.005882241044572686,0.1574529955773561,0.0009609913187990755,0.00593682056464755,9.993686129639674e-18,5.801569218371972e-12,1.796612570334085e-13
347,0.1550970214928599,0.0009624847321427533,1.4323797275680718e-06,0.00578414029900031,0.1549443515886128,0.0009651434618398932,0.005838213599519235,9.839417906938543e-18,5.694487641456195e-12,1.7851263323134805e-13
348,0.15264310234274786,0.0009663884242682311,1.4284064215194976e-06,0.005685272710066173,0.15247752370627535,0.0009691363653723811,0.005738820184849263,9.687897157424195e-18,5.589517106948094e-12,1.7733447842405507e-13
349,0.15023104555088834,0.0009701437922430386,1.4244688050355353e-06,0.005585765956897637,0.15005271736440218,0.0009729802279572201,0.0056387682091392196,9.539071804789089e-18,5.486618931396476e-12,1.7612702887205136e-13
350,0.14786028299947057,0.0009737456274959287,1.4205674006500592e-06,0.005485592905796879,0.1476693693815782,0.0009766698342915047,0.005538030753150613,9.392881887170189e-18,5.3857538905998395e-12,1.7489048068196406e-13
351,0.14553101670314564,0.0009771962998060073,1.4167024233437737e-06,0.005384841080583809,0.14532768661385728,0.0009802075480338833,0.005436695560267924,9.249277935757039e-18,5.286883453854141e-12,1.7362558601941154e-13
352,0.14324308748434397,0.000980493948768959,1.4128737866879422e-06,0.005283561128839506,0.14302751462077976,0.0009835915029715566,0.00533481350279221,9.108204584403733e-18,5.1899593984617255e-12,1.723349496072855e-13
353,0.1409959679874058,0.0009836366626093868,1.4090811113661477e-06,0.0051817659000889605,0.1407683306704717,0.0009868197815294645,0.005232397660203075,8.969612260336601e-18,5.094934507944948e-12,1.7102164097102562e-13
354,0.1387895101936885,0.0009866263017317735,1.4053237359778732e-06,0.005079579415659155,0.13854999124605488,0.000989894238016765,0.005129572289123698,8.833451407189818e-18,5.00176203992633e-12,1.69688613861306e-13
355,0.13662393486048566,0.0009894573140032644,1.4016007300451072e-06,0.004976975224842428,0.13637272147626398,0.0009928093136064838,0.0050263111796172944,8.699672539266239e-18,4.910395172814185e-12,1.6833868963891798e-13
356,0.13449835225155796,0.000992131632148784,1.3979109091156343e-06,0.004874000945988814,0.13423563585813084,0.0009955669334315107,0.004922662196436852,8.568229339387751e-18,4.820791091878086e-12,1.6697470016106862e-13
357,0.13241261909139287,0.0009946475101107197,1.3942528518118776e-06,0.0047707031629457735,0.1321385952039065,0.0009981653426518059,0.004818672175644419,8.439075475690028e-18,4.7329050806370326e-12,1.6559928959995118e-13
358,0.13036659160647784,0.0009970032571116419,1.3906249187087455e-06,0.004667127446064655,0.13008145967555573,0.001000602840233923,0.004714386945816963,8.312163668469292e-18,4.646694619132107e-12,1.6421505735014727e-13
359,0.1283597644313283,0.0009991936253051302,1.3870252728584901e-06,0.004563282258746913,0.12806372768461088,0.0010028741663304563,0.0046098152348092595,8.187453577771953e-18,4.562118713923559e-12,1.6282453938672257e-13
360,0.12639163979530038,0.0010012206830459659,1.3834519018104753e-06,0.004459247719573483,0.12608490507345438,0.0010049813752931623,0.004505037432114401,8.064898909407244e-18,4.4791362301610126e-12,1.6143015219789695e-13
361,0.12446208455371689,0.0010030828992423618,1.3799026409267224e-06,0.004354980757541091,0.12414486214159273,0.0010069229197848,0.00440001074434282,7.944456377105957e-18,4.3977080554453275e-12,1.6003427262228687e-13
362,0.12257060985310847,0.001004778794354677,1.3763751978198019e-06,0.004250577779543822,0.12224311330675344,0.0010086973015564073,0.004294831862954986,7.82608831530872e-18,4.317795443075556e-12,1.5863918182723444e-13
363,0.12071744063746186,0.00100630693948143,1.3728671776896236e-06,0.004146073032763338,0.12037988660771755,0.0010103030703329308,0.004189535326908,7.709751341592583e-18,4.239359535293293e-12,1.5724704954139045e-13
364,0.11890138837348485,0.001007669468446567,1.3693761093620933e-06,0.004041503526640733,0.1185539964269159,0.0010117423357231434,0.004084158444885677,7.59540672376041e-18,4.1623653866320516e-12,1.5586008574659117e-13
365,0.11712303406468512,0.0010088649933004913,1.365899471824691e-06,0.003936912445575331,0.11676602650259504,0.0010130136825681466,0.003978744708254086,7.483013875127497e-18,4.086774393032333e-12,1.5448026261498612e-13
366,0.11538155293172382,0.0010098921749370075,1.3624347210173296e-06,0.0038323420251279204,0.11501515460801884,0.0010141157414321994,0.003873336667516533,7.372539273367104e-18,4.012553249358207e-12,1.531096509665457e-13
367,0.11367682605852383,0.0010107531780363507,1.358979316688434e-06,0.0037278266591485656,0.11330126419718302,0.0010150506434474537,0.0037679690396846986,7.26393962239743e-18,3.939666516588966e-12,1.5175014456664561e-13
368,0.11200839024489416,0.0010114432650300458,1.3555307490684329e-06,0.003623410291300918,0.11162389425779612,0.001015813614209503,0.003662686100034377,7.157183817076544e-18,3.86808099688607e-12,1.5040362748846818e-13
369,0.11037578918915253,0.001011971493868796,1.3520865651699953e-06,0.003519129058591844,0.10998259049499493,0.0010164136715059137,0.0035575243258512395,7.052233705642456e-18,3.797763332222454e-12,1.490718849763003e-13
370,0.10877925340012191,0.0010123263455846558,1.3486443944790041e-06,0.0034150148950500034,0.10837758524514973,0.0010168392528696797,0.00345251600030691,6.949055344959782e-18,3.728681840414137e-12,1.4775667690492644e-13
371,0.10721765268772708,0.0010125202403508274,1.3452019738463112e-06,0.003311109166441853,0.10680774996896032,0.001017102731661434,0.003347702847350592,6.847614676278232e-18,3.660804676800091e-12,1.4645966832896984e-13
372,0.10569122359086477,0.0010125418052347953,1.3417571713615642e-06,0.0032074422300144424,0.1052733226824854,0.0010171926848763157,0.0032431155916025182,6.7478775687356335e-18,3.5941016044000066e-12,1.4518250158917892e-13
373,0.10419919098056057,0.0010124000031876083,1.3383080090289318e-06,0.0031040504511758485,0.10377352956408206,0.001017118022218287,0.003138790975157114,6.649812225730241e-18,3.5285426410141005e-12,1.4392674510841213e-13
374,0.10274145895056473,0.0010120936413130653,1.3348526840580563e-06,0.0030009693827694746,0.10230827584936791,0.0010168774944853437,0.003034764936949355,6.5533851667162095e-18,3.4640972597279677e-12,1.426938617970885e-13
375,0.10131726878554795,0.0010116215702158484,1.3313895885915574e-06,0.00289822385058949,0.10087680380432099,0.00101646989306411,0.002931062698329032,6.4585690396471955e-18,3.4007389272316247e-12,1.414853974860176e-13
376,0.09992653360682832,0.0010109826829250478,1.3279173277253686e-06,0.002795851280989043,0.09947902737640106,0.0010158940490294674,0.0028277220906922627,6.3653278738465794e-18,3.338438050020433e-12,1.4030269347639455e-13
377,0.09856916566162349,0.0010101791890187043,1.3244347356596602e-06,0.002693878437288949,0.09811485948963325,0.0010151521074737687,0.002724770291875874,6.273636323600145e-18,3.277168518411669e-12,1.391471586256504e-13
378,0.097244098978018,0.001009210011261709,1.3209408898671395e-06,0.0025923347273509485,0.0967832347057896,0.0010142429243766983,0.0026222371336769986,6.183462814730492e-18,3.2169024709099016e-12,1.3802005286703398e-13
379,0.09595158366228788,0.001008074112384944,1.3174351231557032e-06,0.0024912521300569906,0.09548440352825308,0.0010131653936421151,0.002520155028237835,6.094779408964001e-18,3.1576149934585773e-12,1.3692268765215968e-13
380,0.09469121723982178,0.0010067737177334062,1.3139170335357662e-06,0.0023906586760648442,0.09421796374974349,0.0010119216700278796,0.0024185524486647295,6.007556590885745e-18,3.0992791100238247e-12,1.3585621364101864e-13
381,0.09346228238923508,0.0010053110228629932,1.3103864918086573e-06,0.0022905785466496294,0.09298319819344167,0.0010105138770463672,0.0023174540276902993,5.921769026084952e-18,3.0418714285056826e-12,1.348218665091095e-13
382,0.09226471225674328,0.0010036786233101871,1.3068436468230798e-06,0.0021910417407331475,0.09178004003451588,0.0010089345370577548,0.002216890224479996,5.8373890641329466e-18,2.985367600800888e-12,1.3382077259450574e-13
383,0.09109812155200614,0.0010018883257381205,1.3032889283594513e-06,0.002092077573015762,0.09060810390320041,0.0010071953827572222,0.002116890822497664,5.754388974194257e-18,2.9297420980233348e-12,1.3285393677585352e-13
384,0.08996181482380834,0.0009999359221660525,1.2997230476120938e-06,0.0019937178447576747,0.08946669416773011,0.0010052921317605873,0.002017488099977155,5.6727450152562805e-18,2.8749738223462984e-12,1.319224970471308e-13
385,0.08885542267933555,0.0009978235877064717,1.2961469952862866e-06,0.0018959873534405648,0.08835544116082843,0.0010032268847099657,0.0019187073392314673,5.592431876743208e-18,2.8210393726557987e-12,1.310274239832401e-13
386,0.0877788934473431,0.0009955565913713788,1.2925620373030986e-06,0.0017989196918777128,0.08727429284998706,0.0010010048364582132,0.0018205826253684344,5.513421503635983e-18,2.7679155911683627e-12,1.3016963437898763e-13
387,0.0867318633645007,0.000993133890617677,1.2889697081792126e-06,0.0017025383683211455,0.0862228850307615,0.0009986248709992478,0.0017231379659627282,5.435693629105951e-18,2.715582160395281e-12,1.293501156067803e-13
388,0.08571335536391977,0.0009905606619676592,1.28537180210902e-06,0.0016068725233127255,0.08520024012203409,0.0009960920924772553,0.0016264030074326639,5.359222545270171e-18,2.664017261977403e-12,1.2856972481030649e-13
389,0.08472333309825018,0.0009878358352440133,1.2817703618480971e-06,0.0015119475529213509,0.08420632119557726,0.000993405359811235,0.0015304036577658724,5.283985648612176e-18,2.613200542760069e-12,1.2782932936601986e-13
390,0.08376145269562034,0.0009849614345513325,1.278167665471136e-06,0.0014177882617845002,0.08324078373814157,0.0009905666280638078,0.0014351652390143055,5.209958923791153e-18,2.56311118651573e-12,1.271297159573395e-13
391,0.08282737512073944,0.0009819394539046199,1.2745662111306705e-06,0.001324418875253958,0.08230328801834023,0.000987577824451763,0.0013407124988609183,5.137121937896263e-18,2.5137303800053812e-12,1.2647171291389317e-13
